Texte 200
school;0.07825859513090058
material;0.03258025110691195
table;0.04938723731047738
present;0.028836398875496834
list;0.03544106586735053
charge;0.05266843441480047
journal;0.09185968902890272
group;0.031107427055650127
subject;0.09214779178771648
monograph;0.05378396488902649
yale;0.12534093440779517
slip;0.06846514827752652
biomedical;0.055663496609435155
use;0.05786442819348566
full-time;0.09341271429105617
literature;0.048879342593895446
period;0.03989492877957365
analyze;0.03676091162699723
compare;0.03739415207994052
library;0.027579272760967416
part;0.03182270089704007
term;0.051620311695862446
department;0.04300469335869303
product;0.04898020271670071
student;0.07825859513090058
supply;0.048202963975464364
title;0.062414396173917044
cancel;0.09341271429105617
faculty;0.1596422114912782
collect;0.048202963975464364
circulation;0.048585694272255155
relation;0.035302464378834955
recorded;0.08452621197618508
Texte 205
serial;0.18313311710168748
misleading;0.09587094361450503
gathering;0.12863938005010556
circulation;0.09972853034831321
situation;0.04244406189678898
offer;0.04178049803327725
mechanic;0.08141551876360884
design;0.028140753130117487
feeder;0.2876128308435151
suggest;0.033903440965658525
reporting;0.0722951611246622
resource;0.12163812218334537
report;0.05552742058233034
library;0.04245756464517352
analysis;0.09658701374403586
extension;0.059389513058718424
handling;0.11162287570997259
length;0.05783973627376602
relating;0.07763022833661172
data;0.04190683094472848
individual;0.04871937863481937
explain;0.04947146302745027
erect;0.08675058597555838
content;0.041997988848424754
unit;0.04871937863481937
demonstrate;0.05156441953573563
number;0.025960338627113087
implication;0.04607897474715948
find;0.030029544852064775
fail;0.06023870412631804
measure;0.03172361041448987
use;0.08314204682537678
game;0.07763022833661172
variable;0.05351731433992343
affect;0.045494083134385355
relation;0.03623147659933061
a;0.03666292163647523
key;0.05519933238610613
Texte 206
aim;0.054747926074060566
service;0.02770721307969815
work;0.057842911979413984
series;0.05442207595603606
purpose;0.03840188606877343
method;0.027462829127752948
medical;0.057622897548356034
improve;0.04809881647577762
approach;0.07680377213754686
development;0.030598709433643245
1966;0.06920095872819985
that;0.05396979381659071
five;0.05884847669316123
communication;0.039514674318562974
constitute;0.07182223178461558
goal;0.11604233098672406
describe;0.02885521757111581
structure;0.03606993076536847
advancement;0.08861987492700527
underlie;0.07090032188397125
methodologic;0.1995993363236862
introduction;0.06064243854977775
planning;0.11153388123268668
begin;0.05442207595603606
effort;0.04512186040274584
guide;0.056854703209819675
project;0.17361753964953497
manage;0.07744008169216744
report;0.034032935195621825
institute;0.057234227361596994
present;0.036278050198205694
article;0.038887006314535975
concept;0.037473340071652816
data;0.025684831869349715
tool;0.10350497647731169
give;0.03127555135459538
july;0.08208011511880908
develop;0.06444918335509184
collect;0.06064243854977775
plan;0.05121480404079146
complex;0.09515963473520148
program;0.03556108628577289
Texte 207
loan;0.036625132108801375
service;0.027485555375060564
test;0.21528574916542337
all;0.026086720191737866
sample;0.10797339869677555
can;0.025054079009519527
method;0.027243126494730926
user;0.03125556674299221
itself;0.05828953371761906
library;0.051628398608531
shelf;0.036625132108801375
capability;0.09245290824521367
express;0.0278362337994565
representative;0.03986885297366669
measure;0.03857591026401969
currently;0.04950063540827418
employ;0.027660402545706297
trial;0.047199178828659934
methodologic;0.04950063540827418
ii;0.0278362337994565
supplement;0.03717707508069699
reservoir;0.11657906743523812
planning;0.05532080509141259
result;0.03912479769318071
100;0.03610882393970081
manage;0.07682056103863011
comparability;0.04950063540827418
document;0.09838798808987678
realistic;0.05828953371761906
administer;0.04950063540827418
tool;0.0513384683327466
delivery;0.03986885297366669
limitation;0.03432367552918713
300;0.04165400138418037
demonstrate;0.03135116707772727
assess;0.031631897636217425
provide;0.042838404099783726
develop;0.03196679494412555
Texte 208
variety;0.03527552979947085
procedure;0.05704301124924023
backup;0.07751267781598278
service;0.09137485164581305
applications;0.07751267781598278
policy;0.14806507340136435
user;0.04156325364759602
interviewer;0.07013877163981315
library;0.09153971384491312
detail;0.03377997713328799
indicate;0.029293534271799218
category;0.0374999106277534
accommodate;0.0541379482698528
guide;0.0374999106277534
survey;0.07974574378469157
checklist;0.07751267781598278
weight;0.04564318554413182
methodologic;0.06582531304291779
inventory;0.29222179874043647
interview;0.044156356369928006
planning;0.03678245019375837
check;0.05022598252383877
stuff;0.06582531304291779
calculate;0.05022598252383877
desirability;0.06276486546364353
manage;0.05107750069057852
reflect;0.03826927936796219
addition;0.03589541180078974
resource;0.032781905269270384
standardized;0.07013877163981315
kind;0.032941882688042094
compare;0.031029190023780434
how;0.027702771144448534
spectrum;0.06276486546364353
data;0.03388211863616346
tool;0.034134619902092156
elicit;0.05681150601752201
iii;0.049437599841352375
cover;0.03431647557612726
score;0.04801705311130426
range;0.03909865746870381
use;0.02880909829207584
record;0.029761227074151513
develop;0.04250903582995419
Texte 209
factor;0.04536335699842046
order;0.045523576008302424
catalog;0.3895203099207764
addition;0.059195942267969044
result;0.028599998313728586
decision;0.05659208252905197
attention;0.05459306043520605
acceptance;0.08031827216842406
arrangement;0.1441451889247171
focus;0.06447848775540628
medical;0.06267753768417673
card;0.2995605880521483
make;0.026089457197225545
type;0.04203232607860752
library;0.056610086193564696
gain;0.07359910984814151
trend;0.07359910984814151
division;0.0781224275551959
practice;0.05139443663180334
indicate;0.09661727093154829
divide;0.1505424365315225
us;0.07527121826576125
determine;0.04686089820808987
appear;0.05162081215524032
find;0.040039393136086364
mesh;0.21710805003629025
organization;0.04216473319501774
survey;0.08767368322527494
effect;0.05255670655357878
influence;0.059195942267969044
Texte 210
majority;0.043648046044676196
citation;0.025432321317911292
appendix;0.04854801423315517
borrow;0.043648046044676196
account;0.02932498821959966
sample;0.030674260993402144
ask;0.03562632622469007
discover;0.0377336136252112
medical;0.03247836043634613
borrowed;0.06623810649729438
type;0.04356077429964779
periodical;0.033916760483754256
organization;0.04369799622029111
carry;0.029807804813362825
publish;0.051070089094985005
medicus;0.043648046044676196
britian;0.06623810649729438
loan;0.041619468305456105
survey;0.045430908580369744
62;0.06623810649729438
source;0.1467857380673341
request;0.028150336115235968
national;0.05446785951916347
great;0.03661904706073545
nll;0.04994938404976661
technology;0.025535044547492503
literature;0.06931979495134263
questionnaire;0.06783352096750851
item;0.030317709055645042
reference;0.10560668565647613
prove;0.03445167412032638
journal;0.06513687040231284
index;0.05435146063576063
most;0.05040306561215963
lending;0.08729609208935239
1960;0.042920385065825864
latter;0.041032754476932734
reliability;0.04994938404976661
percent;0.03661904706073545
list;0.07539281284509114
abstract;0.04892857935577803
month;0.03996199960732925
english-language;0.059936768492203966
Texte 211
serial;0.08091928430074563
union;0.11368131260241887
effort;0.06505942662721494
countway;0.15332661707307993
medicine;0.18559789993944434
regional;0.13201753028530888
medical;0.08308417786042033
description;0.06668258388152985
trace;0.10979633388932197
development;0.04411906941595073
engage;0.10097099384967306
briefly;0.09367663201583487
product;0.08884780957913152
francis;0.15332661707307993
d'etre;0.15332661707307993
library;0.07504127704728343
communication;0.05697464669188149
suny;0.1438971959542854
national;0.06966819240823234
raison;0.15332661707307993
production;0.08040814693519273
network;0.2984794670508523
describe;0.04160519742812047
a;0.06479958242725854
list;0.06428844506170563
discuss;0.05056288200804276
biomedical;0.10097099384967306
cataloging;0.08308417786042033
program;0.05127412441204463
Texte 212
order;0.03992067434574213
consult;0.07667087110320518
work;0.027586619559412825
discover;0.06385688459651127
user;0.030053429560569434
medical;0.05496337919997038
suny;0.0951935296312965
construction;0.058302833126706186
entry;0.05160563203043164
paper;0.02608007283371578
extract;0.07149437515518652
material;0.03909630132829434
relate;0.041401105608735264
communication;0.037690920119244686
current;0.06385688459651127
terminalogy;0.190387059262593
list;0.04252927904082064
medicus;0.07386592407560587
medica;0.08452972685345118
world;0.04717975399271193
network;0.049363911858410194
subject;0.03685911671508659
researcher;0.05784355677055725
describe;0.027523438298602775
biomedical;0.06679619593132219
use;0.027774925532873123
synonym;0.07520456064467711
index;0.061319596614704305
mesh-indexed;0.11209525714926742
variant;0.08010384881573149
which;0.0254724132725413
thesaurus;0.0557327702857344
compare;0.04487298249592863
vocabulary;0.11953828717046852
term;0.061944374035034944
word;0.041715088249215375
article;0.03709222140771124
continue;0.05319308181866596
title;0.03744863770435023
access;0.049105340807388945
appear;0.09053496285688303
mesh;0.0951935296312965
will;0.028036306302719572
excerpta;0.08452972685345118
head;0.07520456064467711
permit;0.05877624326004086
ease;0.07149437515518652
Texte 213
designer;0.06842380227885282
best;0.05287834137646371
omit;0.0822717942357722
participation;0.06734977369691483
contention;0.08967506414542424
need;0.025927876658104063
can;0.06808173643891176
dissemination;0.046502235808647284
user;0.05662240351991342
medical;0.05177709634779818
librarian;0.1019369257431773
isi;0.0822717942357722
should;0.034941947702916386
show;0.03278711875153777
example;0.03885538447412016
filter;0.08967506414542424
role;0.04532331349772044
sdi;0.10732384858684847
execution;0.08550575874757234
capability;0.055829050872713566
exploit;0.06958384152049828
year;0.02831120175995671
master;0.06370753560588721
system;0.07579100503852265
asca;0.08550575874757234
assume;0.054070197872651715
conform;0.08550575874757234
engage;0.0629239526889267
part;0.035973487970567035
dialogue;0.10559698137249829
machine;0.0880491731203775
how;0.03774000706635018
scientist;0.07171035824144825
must;0.04038234846916112
limitation;0.062180571610846246
four;0.04751968883289726
fullest;0.09555137006003532
medium;0.053661924293424236
manner;0.062180571610846246
plan;0.04601909928303002
translate;0.07546014743510937
requirement;0.04532331349772044
serve;0.08683281952330409
specific;0.06541453612264639
ongoing;0.10559698137249829
experience;0.04361631298096126
Texte 214
account;0.07867679766234055
aim;0.08278954674614038
participation;0.11334474109968594
perform;0.08964082444044288
query;0.09475595934244456
structure;0.05454477335250842
history;0.08181380687751358
suny;0.15091657136668957
search;0.09721399463306779
library;0.026233942382383642
briefly;0.09824622382148536
cost;0.11471794056447271
biomedical;0.10589640818380347
figure;0.0917031997582005
communication;0.11950779550004412
give;0.09458947238950798
formulation;0.1046453522231315
participate;0.1046453522231315
number;0.048121603308794995
network;0.3130394410533329
describe;0.043634719253882445
two;0.04638284516861691
status;0.09558282645648557
administration;0.09475595934244456
terminal;0.10589640818380347
experience;0.07340306330942262
Texte 215
chiefly;0.16723187637930467
cover;0.08718239740962062
aid;0.09344730589765642
omit;0.1534257784396833
guide;0.1905400864329092
item;0.09013372962489068
revision;0.12373355442162627
follow;0.08452185490115434
reference;0.12558632888878243
arrangement;0.111030753631201
textbook;0.12035076677422071
collection;0.061143545779894753
english;0.12559822662397632
medical;0.09655728778373174
178;0.16723187637930467
development;0.05127351310502382
library;0.058140088523120505
pattern;0.07717229502321807
compile;0.12035076677422071
list;0.07471359831495519
title;0.06578814731845312
literature;0.0515214692205925
select;0.0788309151955503
group;0.06557781919839757
small;0.13753965236124766
field;0.05525526215250648
Texte 216
service;0.07898148096281771
act;0.045866147686184515
education;0.036497906327920354
focus;0.042244526460438594
supply;0.043216450460761155
medical;0.2053229682757514
improve;0.0342773174884852
stress;0.04990520385673496
value;0.03241705282813562
program;0.17739668331063715
rmp;0.08374933005405037
provided;0.08374933005405037
example;0.03081633941050909
enable;0.047709166652565894
cooperation;0.04875481927562021
continue;0.0397419576806125
region;0.059847703138190184
coordination;0.13050008740846625
rmlp;0.16749866010810074
orient;0.05728283473227973
personnel;0.047709166652565894
involve;0.034753009628288124
them;0.061382546731575505
both;0.061382546731575505
advantage;0.04193799488478157
project;0.030931860512273472
regional;0.39150026222539874
enhance;0.061382546731575505
center;0.03282040133171343
resource;0.035419529831165704
library;0.06181561136078904
help;0.036311003789164256
must;0.03202737982036916
authorize;0.07112160259809508
assistance;0.055187184654188294
health;0.18887990272893962
worker;0.09863125152065266
Texte 217
bulletin;0.03220865276814027
assign;0.025742505631861905
38;0.039161895101482734
summarization;0.04172812996292682
medical;0.045223033518962966
summarize;0.026270237334007802
s;0.02941224294358939
relative;0.02856710754723165
group;0.030713662156211515
percentage;0.02856710754723165
measure;0.06103783269623369
service;0.08697960561728027
weight;0.05430961317909355
survey;0.04744367035291777
school;0.07726798000266134
interview;0.026270237334007802
earlies;0.046115137434825204
offer;0.040193896842140135
increase;0.034992444780422044
present;0.028471381168212066
library;0.0680754201061854
63;0.046115137434825204
depth;0.056366814818305896
score;0.0571342150944633
inventory;0.028975579200001086
convert;0.028183407409152948
comparison;0.040403128512408626
breadth;0.07468224498205685
implement;0.026551577603443455
establish;0.038095260704890214
recommendation;0.025494273270132276
oct1968;0.046115137434825204
comment;0.02684600808214531
56:380-403;0.046115137434825204
percent;0.05098854654026455
region;0.03295411501913004
head;0.030938585075341845
activity;0.03368631520782419
stuff;0.039161895101482734
87;0.037341122491028424
ascertain;0.03295411501913004
employing;0.04172812996292682
data;0.03023657422594334
facilitate;0.028183407409152948
us;0.05430961317909355
explanation;0.028975579200001086
faculty;0.026270237334007802
Texte 218
conjecture;0.07366165983374133
most;0.04400267632807587
interfacing;0.07848862540645758
history;0.03993292954735781
developing;0.13516080481591147
recommendation;0.04795351400810595
segment;0.05715815553469501
role;0.03722986465884179
community;0.07445972931768358
transfer;0.04707127624437117
stress;0.05168753256590407
capability;0.04585957750258614
address;0.04890640338517187
communication;0.05833118589883105
twelve;0.06540990768421817
network;0.30558612102825355
share;0.05715815553469501
example;0.031916922960884414
design;0.05092136280687926
resource-;0.08674037755598074
group;0.028885467980246545
accumulation;0.06758040240795574
manifest;0.06758040240795574
national;0.07132695889414263
set;0.030890998005633788
technology;0.03343874881219256
evolve;0.05168753256590407
year;0.046511260034214595
exist;0.0345733938098631
offer;0.037801402982488935
attempt;0.02945246856345196
treat;0.04585957750258614
fundamental;0.07366165983374133
addition;0.040168675110407566
three;0.030357062694141505
interest;0.031000720090216215
structure;0.10649217654537357
cost;0.027996640256805837
customer;0.06357478054341749
member;0.040168675110407566
biomedical;0.10337506513180814
information;0.029398652063632576
concern;0.026776656098675633
exhibit;0.06198512110741126
highlight;0.07023687325693442
topic;0.04312654843538971
appropriate;0.05819400526076204
discuss;0.025883380075545696
devote;0.04548161680836495
request;0.03686353538899948
build;0.05233118996197878
Texte 219
summary;0.09237771777736047
take;0.054255175878891206
core;0.09237771777736047
result;0.03468510433792616
total;0.08653863595391875
heading;0.17851698984442835
hospital;0.09887519968270475
225;0.1402775432796263
stearns;0.15502535563196557
suggest;0.054822585391277615
medical;0.07601318399995903
others;0.07356490038751674
library;0.06865478538368484
analysis;0.039045814066737905
ninety-one;0.15502535563196557
subscription;0.10603418344060289
make;0.03164040553706077
detail;0.06755995426657598
contrast;0.09352808418736633
list;0.17645126410553244
title;0.1553720074967722
subject;0.050975374180438904
select;0.06205838004756087
journal;0.101631996372403
survey;0.053163829189794384
describe;0.03806432956189745
employ;0.07356490038751674
small;0.1082758965397056
collection;0.048134280720342676
weight;0.09128637108826364
concept;0.04943291669026542
potential;0.09740726624681216
a;0.05928472434834292
examine;0.061790746383585116
Texte 220
enable;0.035781874989424416
level;0.026311079397457957
objective;0.027958107300584758
total;0.03506306801581191
million;0.03838774457453591
imbalance;0.06281199754053778
act;0.06879922152927678
assist;0.03742890289255122
1970;0.03656611445671516
professional;0.03946673718620838
medical;0.06159689048272542
establishment;0.03320865957083824
604;0.06281199754053778
construction;0.03266969097617157
reexamination;0.05683659081157273
legislation;0.05334120194857131
execute;0.05086118408260768
mandate;0.05683659081157273
medicine;0.10319883229391516
pass;0.04296212604920979
$;0.04603691004868163
july;0.04387040635660485
nlm;0.15258355224782305
grant;0.04139038849064122
network;0.027660812679281572
institution;0.026825900386265044
lead;0.026825900386265044
assessment;0.03698671932024475
link;0.03378358521306817
national;0.07747583466087907
impact;0.03145349616358617
community;0.026959557166747503
1965;0.07578999925527961
408;0.06281199754053778
project;0.046397790768410205
aggregate;0.05086118408260768
period;0.026825900386265044
nation;0.04214048656813803
resource;0.05312929474674855
library;0.10199575874530191
extramural;0.06281199754053778
mlaa;0.12562399508107555
accomplish;0.03656611445671516
training;0.03439961076463839
initiate;0.04070036514862797
know;0.02669428424720652
june;0.04139038849064122
assistance;0.08278077698128244
contract;0.04603691004868163
health;0.07082996352335236
mechanism;0.04006150331971658
program;0.07602714999027307
improve;0.025707988116363902
limitation;0.03698671932024475
funding;0.04296212604920979
